id,modelName,expName,algoName,sampleTime,numEpisode,elapsedTime,bestRob
61,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,1,0.731494,-0.333333333333333
62,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,47,35.618969,-0.333333333333333
63,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,13,7.948536,-0.333333333333333
64,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,10,7.167647,-0.333333333333333
65,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,31,20.936924,-0.333333333333333
66,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,15,10.336425,-0.333333333333333
67,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,49,36.232412,-0.333333333333333
68,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,200,170.24226,0.333333333333333
69,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,14,8.250457,-0.333333333333333
70,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,200,175.844869,0.333333333333333
71,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,17,10.814168,-0.333333333333333
72,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,3,2.70164,-0.333333333333333
73,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,19,12.525819,-0.333333333333333
74,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,3,2.02581,-0.333333333333333
75,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,4,2.894555,-0.333333333333333
76,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,17,11.807289,-0.333333333333333
77,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,65,48.491079,-0.333333333333333
78,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,56,42.541395,-0.333333333333333
79,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,24,16.399527,-0.333333333333333
80,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,38,28.095317,-0.333333333333333
81,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,19,11.649256,-0.333333333333333
82,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,6,4.724642,-0.333333333333333
83,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,12,8.801703,-0.333333333333333
84,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,85,68.046597,-0.333333333333333
85,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,7,4.501797,-0.333333333333333
86,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,35,22.91855,-0.333333333333333
87,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,7,4.622333,-0.333333333333333
88,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,11,7.282142,-0.333333333333333
89,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,14,9.636825,-0.333333333333333
90,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,10,6.980417,-0.333333333333333
91,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,1,0.824224,-0.333333333333333
92,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,17,11.766853,-0.333333333333333
93,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,2,1.419683,-0.333333333333333
94,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,69,53.740732,-0.333333333333333
95,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,9,5.96937,-0.333333333333333
96,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,11,7.57139,-0.333333333333333
97,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,56,45.327151,-0.333333333333333
98,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,59,52.429279,-0.333333333333333
99,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,78,69.995499,-0.333333333333333
100,AT_RL_PCL_AT_formula3_Time_1,formula3,RL_PCL,1,11,7.955494,-0.333333333333333
